@relation 'df_distancia-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.Remove-R3-5,9-10,13-19,21-24,28-40,42-43,46-53,55,57-59,61-62,65-67,69-73,76'

@attribute customer_state {SP,RJ}
@attribute total_payment_value numeric
@attribute total_freight numeric
@attribute total_weight_g numeric
@attribute total_volume_cm3 numeric
@attribute principal_category_by_price {utilidades_domesticas,cama_mesa_banho,brinquedos,beleza_saude,relogios_presentes,moveis_decoracao,informatica_acessorios,esporte_lazer}
@attribute principal_seller_state_by_price {SP,PR,MG,RJ}
@attribute purchase_year numeric
@attribute facturacion_promedio_t1 numeric
@attribute facturacion_mediana_t1 numeric
@attribute facturacion_std_t1 numeric
@attribute facturacion_total_7d_avg numeric
@attribute dias_entrega_promedio_7d_avg numeric
@attribute dias_entrega_promedio_t2 numeric
@attribute dias_entrega_promedio_prev_month numeric
@attribute es_post_domingo_festivo numeric
@attribute es_diciembre numeric
@attribute es_fin_de_semana_extendido numeric
@attribute distancia_km numeric
@attribute distancia_total_t1 numeric
@attribute distancia_total_prev_month numeric
@attribute delivery_days numeric

@data
SP,150.04,15.04,1600,31500,esporte_lazer,SP,2018,152.896716,101.01,167.793922,37392.808571,15.195141,14.84252,14.586934,0,0,1,362.519818,14574.566029,422407.097607,9
RJ,41.38,16.11,442,4480,brinquedos,SP,2017,182.472391,99.825,300.998966,28462.505714,11.703354,10.242424,11.846389,0,0,1,485.969848,10830.692676,345715.109856,18
SP,41.69,12.79,333,3120,cama_mesa_banho,SP,2018,158.103204,107.22,184.926288,42312.411429,14.670045,12.788991,14.949342,0,0,1,294.483662,20027.681543,393740.533187,6
SP,182.34,38.37,2550,7680,cama_mesa_banho,SP,2018,175.549455,114.505,246.120941,44943.014286,13.353076,10.407008,16.552935,0,0,1,302.62984,2983.657791,475528.215386,5
SP,332.73,13.73,346,2340,relogios_presentes,SP,2017,171.089598,111.17,214.438621,26340.533333,11.765762,12.847222,11.846389,0,0,1,172.246634,9755.181079,345715.109856,10
SP,152.99,57.99,19700,176400,moveis_decoracao,SP,2017,139.116222,97.78,154.974206,17832.332857,9.471597,9.729927,12.847377,0,0,1,24.46145,6453.512323,250979.635758,7
SP,102.12,12.13,250,3960,beleza_saude,SP,2017,132.176783,96.8,128.545575,15373.385714,10.668204,13.625,12.847377,0,0,0,64.720164,10435.72261,250979.635758,9
SP,102.23,12.33,1650,3080,cama_mesa_banho,SP,2017,150.340833,110.59,116.636958,20260.79,12.827611,11.961111,11.846389,0,0,1,140.263771,1752.27189,345715.109856,4
SP,39.38,12.48,800,4608,beleza_saude,PR,2017,167.718728,113.62,233.361684,41380.555714,13.905954,15.381201,11.723562,0,1,0,497.28008,21027.207364,343849.808439,6
SP,48.29,7.39,250,1760,esporte_lazer,SP,2018,151.489145,106.78,181.260866,47235.041429,15.180389,15.014528,14.949342,0,0,1,94.951361,20584.16602,393740.533187,5
SP,99.43,9.44,250,3960,beleza_saude,SP,2018,170.036623,106.87,178.486339,33101.311429,13.564083,13.158333,15.685915,0,0,1,27.305797,16041.126337,352932.881383,6
SP,117.37,11.37,400,5760,beleza_saude,SP,2018,168.3265,150.735,115.446445,40900.99,14.685832,13.669291,16.552935,1,0,0,6.580063,10557.017172,475528.215386,7
SP,88.58,18.59,281,2688,brinquedos,MG,2018,172.702007,107.51,294.956302,41207.587143,13.191512,11.326389,13.721701,0,0,0,569.910782,16891.79703,483615.821486,4
SP,32.7,12.8,178,3366,beleza_saude,SP,2018,98.033333,111.52,47.498752,34814.592857,9.487977,8.650602,11.552505,1,0,0,328.308002,4514.490619,489980.283895,9
SP,72.66,12.76,1150,11286,cama_mesa_banho,SP,2017,166.14875,103.165,222.803743,32840.95,10.637169,11.81203,11.846389,0,0,0,315.394055,20139.121746,345715.109856,11
SP,108.34,23.44,800,9135,cama_mesa_banho,SP,2018,156.528327,114.52,154.057749,38381.315714,12.888317,12.046595,13.721701,0,0,0,303.054433,15560.116431,483615.821486,3
SP,17.38,7.39,200,2200,esporte_lazer,SP,2018,131.65038,97.905,114.397451,36233.257143,16.757886,15.848066,14.949342,0,0,1,78.830491,14591.435645,393740.533187,3
SP,200.74,10.74,1000,7650,informatica_acessorios,SP,2017,0,0,0,0,0,0,0,1,0,0,54.620865,5980.905203,256548.885209,7
SP,313.11,13.12,1500,9000,brinquedos,SP,2018,132.923375,107.525,124.636019,29337.781429,7.877259,8.898396,11.552505,0,0,0,18.618475,22352.05156,489980.283895,4
SP,123.69,13.79,1300,9000,cama_mesa_banho,SP,2018,148.135545,101.93,184.283167,36682.812857,14.754947,15.039216,15.685915,0,0,0,351.647477,32231.941112,352932.881383,14
SP,27.77,7.78,100,4500,beleza_saude,SP,2017,185.261567,113.925,247.341775,17692.955714,9.776079,10.427673,11.140125,0,0,0,12.482965,11053.529575,205372.622305,5
SP,92.8,12.9,950,11550,brinquedos,SP,2018,135.589615,112.23,112.496734,22358.825714,19.958873,20.159574,13.715038,1,0,0,171.484188,2410.21133,458277.70975,15
SP,36.78,7.78,200,352,relogios_presentes,SP,2017,157.2011,101.73,193.32335,23539.061667,12.167756,11.763033,11.846389,0,0,0,27.81166,18037.25667,345715.109856,1
SP,456,16.1,100,6912,informatica_acessorios,PR,2018,164.892615,107.195,201.509964,26596.825,16.622559,13.612613,15.685915,0,0,1,556.328451,3807.888871,352932.881383,22
SP,50.56,15.56,510,11400,informatica_acessorios,SP,2017,115.233873,85.14,85.48202,20211.788333,10.06759,10.210526,10.36886,0,0,0,14.981914,13218.557754,256548.885209,2
SP,496.45,96.55,30000,252000,utilidades_domesticas,SP,2017,171.001906,105.33,239.716305,38678.341429,10.413725,11.026756,11.723562,0,1,1,217.987713,16866.037058,343849.808439,9
SP,66.78,7.78,300,640,relogios_presentes,SP,2017,265.258,104.37,453.998224,16241.462857,10.511645,10.00813,11.140125,0,0,1,26.200456,1157.570398,205372.622305,2
SP,70.07,13.97,950,9450,cama_mesa_banho,SP,2018,148.875084,97.07,200.348697,45938.228571,8.551046,7.818182,9.806023,0,0,1,363.40383,25501.234845,427136.256107,3
RJ,133.06,18.06,1300,13068,esporte_lazer,SP,2017,380.32,126.865,567.671024,13590.047143,10.439479,10.35,12.847377,1,0,0,511.44951,12385.408205,250979.635758,9
SP,35.85,7.46,100,1360,beleza_saude,SP,2018,180.801136,106.52,258.715647,46441.64,8.689855,8.918421,9.806023,0,0,0,24.294474,21362.576702,427136.256107,6
SP,138.62,9.72,675,4830,beleza_saude,SP,2018,146.652034,100.23,178.509146,36049.144286,14.77198,15.841772,14.586934,0,0,0,11.757284,21694.682189,422407.097607,5
RJ,94.67,10.67,1383,20000,cama_mesa_banho,SP,2018,158.048392,101.285,225.238052,35918.457143,17.651711,15.890909,16.552935,0,0,0,581.191124,19321.393908,475528.215386,20
SP,98,12.1,725,3450,beleza_saude,SP,2017,95.77,95.77,0,18923.077143,10.658046,7.84375,10.36886,1,0,0,90.447264,4053.775857,256548.885209,8
SP,264.06,24.08,1774,26400,brinquedos,SP,2017,154.924854,99.725,189.887078,39168.767143,11.443648,10.264706,11.723562,0,1,0,73.467606,31588.129177,343849.808439,6
SP,194.8,17,420,3672,beleza_saude,MG,2018,150.976151,104.975,226.284798,34334.654286,14.691213,14.048193,14.586934,0,0,1,477.42997,14637.40666,422407.097607,8
RJ,236.54,16.64,400,5808,beleza_saude,SP,2018,169.637555,90.62,336.533038,38817.924286,8.834644,8.673591,9.806023,0,0,0,344.678516,21931.734758,427136.256107,4
SP,141.8,13.24,1350,4096,esporte_lazer,SP,2017,162.133846,116.36,155.383385,19749.844286,11.056805,10.472727,12.847377,0,0,1,304.889219,11023.439686,250979.635758,10
SP,106.16,16.26,1383,20000,cama_mesa_banho,SP,2017,150.340833,110.59,116.636958,20260.79,12.827611,11.961111,11.846389,0,0,1,118.835805,1752.27189,345715.109856,8
SP,99.35,14.36,2200,30000,utilidades_domesticas,SP,2017,137.09,137.09,96.265517,14323.821429,12.962629,13,11.572975,1,0,0,22.450724,6024.059658,176378.045309,6
SP,58.71,8.72,1600,17500,beleza_saude,SP,2017,157.486061,106.615,185.793046,20507.8,10.61616,8.444444,10.36886,0,0,0,61.159568,15599.796907,256548.885209,2
SP,83.34,9.44,1168,21114,brinquedos,SP,2018,152.005455,100.75,191.175299,36482.981429,14.848793,14.470588,14.586934,0,0,0,87.114808,16477.317896,422407.097607,4
SP,78.64,8.65,450,1280,informatica_acessorios,SP,2018,169.101283,112.68,247.276641,23369.875714,7.619223,9.063401,11.552505,0,0,0,51.177359,25252.144071,489980.283895,1
RJ,54.52,14.52,1700,3703,moveis_decoracao,MG,2017,165.918,103.79,196.77641,10283.963333,13.174587,11.75,9.861342,0,0,0,202.046969,6753.237073,100740.261894,21
SP,181.68,12.68,6450,8000,esporte_lazer,SP,2018,175.2825,148.255,177.56367,37952.227143,13.114918,13.561224,13.715038,1,0,0,257.1397,12101.234914,458277.70975,19
SP,89.31,9.31,1250,27000,moveis_decoracao,SP,2018,163.659758,108.42,201.78268,42752.932857,11.433647,9.987179,13.721701,0,0,0,143.191438,20665.840911,483615.821486,4
SP,95.44,23.46,2500,24000,cama_mesa_banho,SP,2017,171.685393,104.965,208.343832,34017.224286,10.359448,9.852843,11.723562,0,1,1,30.158841,14738.586446,343849.808439,2
SP,90.58,15.68,4250,40947,utilidades_domesticas,SP,2018,168.727411,104.85,262.690283,36702.774286,15.843978,22.25,14.949342,0,0,0,131.056865,29889.16394,393740.533187,6
RJ,145.47,64.47,10350,84525,moveis_decoracao,SP,2018,169.267778,78.93,196.426997,38274.044286,8.890272,7.752809,9.806023,1,0,0,346.204213,9942.212961,427136.256107,4
SP,92.49,12.69,245,3724,informatica_acessorios,PR,2017,164.631064,105.57,202.295783,28120.974286,13.58895,10.943966,11.02144,0,0,0,489.159103,16934.378813,305993.249671,16
RJ,73.15,16.16,875,18000,cama_mesa_banho,SP,2018,148.941639,101.25,147.380533,34321.814286,13.433079,14.378049,13.715038,0,0,0,576.028998,17775.371164,458277.70975,9
SP,59.91,13.71,975,3420,beleza_saude,SP,2018,180.084713,111.33,242.28335,45435.655714,13.999985,15.073846,13.721701,0,0,1,421.458902,19369.206092,483615.821486,5
SP,85.41,7.41,250,640,relogios_presentes,SP,2018,184.699545,109.8,317.347835,34763.917143,15.336118,15.470769,13.721701,0,0,0,94.644192,24595.375381,483615.821486,4
SP,53.76,13.86,1900,8000,moveis_decoracao,SP,2018,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0,0,0,118.422707,33188.811862,427136.256107,10
SP,105.73,15.74,1650,15000,cama_mesa_banho,SP,2017,133.527407,95.67,156.214658,10359.928571,13.033244,12.693333,9.861342,0,0,0,277.014818,8054.595458,100740.261894,12
SP,66.38,7.39,200,3960,beleza_saude,SP,2018,205.306974,116.995,359.040854,16448.48,16.676556,12.412371,16.552935,0,0,0,65.297381,1550.992366,475528.215386,6
SP,33.72,8.72,400,8000,cama_mesa_banho,SP,2018,151.828774,105.5,163.632595,21034.541429,17.61907,22.181818,13.715038,0,0,0,4.588901,14455.709409,458277.70975,13
RJ,81.43,9.43,850,6300,esporte_lazer,RJ,2018,324.7725,131.8,533.231757,32102.127143,9.449076,6.779221,11.552505,1,0,0,16.902456,5310.948048,489980.283895,2
RJ,144.54,15.65,584,2288,relogios_presentes,SP,2018,148.135545,101.93,184.283167,36682.812857,14.754947,15.039216,15.685915,0,0,0,521.139693,32231.941112,352932.881383,22
SP,149.19,13.29,2100,4500,cama_mesa_banho,SP,2017,171.157592,101.93,215.97217,25120.108571,12.267415,11.616,11.846389,0,0,0,270.802408,16970.904575,345715.109856,17
RJ,55.01,15.11,800,35200,cama_mesa_banho,MG,2017,150.581675,102.03,155.144531,22130.446667,10.298292,10.329268,10.36886,0,0,1,322.185336,12320.772954,256548.885209,12
SP,224.39,14.49,342,3510,relogios_presentes,SP,2017,237.468694,98.99,953.500509,23859.054286,13.282966,12.574074,11.886244,0,0,0,291.938312,15317.592566,291643.578332,6
RJ,88.29,22.39,173,2808,informatica_acessorios,PR,2018,161.5075,176.31,34.12653,42706.118571,11.312918,7.980952,11.552505,1,0,0,877.091634,9966.562652,489980.283895,17
SP,64.24,9.34,1100,10500,utilidades_domesticas,SP,2017,137.001489,100.715,111.28227,39785.608571,13.194271,14.483871,11.723562,1,1,0,102.322105,13040.655859,343849.808439,7
SP,238.11,19.11,1150,18000,moveis_decoracao,PR,2018,164.788226,103.74,199.431178,32662.537143,15.240325,14.240602,14.586934,1,0,0,354.742198,8434.286152,422407.097607,7
SP,70.76,24.96,1000,14520,esporte_lazer,PR,2017,115.233873,85.14,85.48202,20211.788333,10.06759,10.210526,10.36886,0,0,0,633.927291,13218.557754,256548.885209,8
SP,61.79,12.79,550,7935,cama_mesa_banho,SP,2018,157.079554,100.485,151.119765,49127.597143,10.907773,8.934118,16.552935,0,0,1,195.439669,2305.713804,475528.215386,12
SP,132.03,12.04,887,13200,brinquedos,SP,2017,154.924854,99.725,189.887078,39168.767143,11.443648,10.264706,11.723562,0,1,0,57.539737,31588.129177,343849.808439,6
SP,108.72,32.22,1166,16800,brinquedos,SP,2017,196.655961,104.85,291.813102,23629.967143,10.805324,10.747826,11.02144,0,0,0,656.443324,17460.041278,305993.249671,8
SP,319.05,54.05,11400,38475,utilidades_domesticas,MG,2018,152.005455,100.75,191.175299,36482.981429,14.848793,14.470588,14.586934,0,0,0,545.234065,16477.317896,422407.097607,6
SP,93.04,13.14,1150,3080,cama_mesa_banho,SP,2017,159.006667,142.19,47.597788,13364.154286,12.879955,15.2,11.572975,1,0,0,140.660412,892.757498,176378.045309,21
SP,129.84,17.04,1207,12600,esporte_lazer,PR,2017,139.116222,97.78,154.974206,17832.332857,9.471597,9.729927,12.847377,0,0,1,347.540838,6453.512323,250979.635758,10
RJ,266.4,16.5,200,8000,esporte_lazer,SP,2018,112.55,108,64.17196,33163.796667,16.982157,16.085366,13.715038,1,0,0,555.193674,0,458277.70975,17
RJ,120.84,22.4,200,4096,informatica_acessorios,PR,2018,211.847647,160.14,210.419599,36035.785714,14.989747,13.3,14.586934,1,0,0,862.149813,7159.639564,422407.097607,14
SP,21.71,8.72,250,4375,moveis_decoracao,SP,2017,239.571325,116.24,758.611654,9320.034,12.821678,13.929412,9.861342,0,0,1,12.667525,2498.09848,100740.261894,11
SP,71.37,18.47,150,1056,relogios_presentes,RJ,2018,152.566984,101.55,151.553262,39455.281429,11.101435,7.288026,9.806023,0,0,1,338.910164,20079.767491,427136.256107,7
SP,26.61,7.71,200,2375,utilidades_domesticas,SP,2018,168.3265,150.735,115.446445,40900.99,14.685832,13.669291,16.552935,1,0,0,86.790713,10557.017172,475528.215386,1
SP,44.26,8.27,250,4160,utilidades_domesticas,SP,2017,150.977421,105.37,174.569529,25622.235714,13.622736,11.401235,11.02144,0,0,1,54.201382,10504.001707,305993.249671,7
SP,44,9,850,10000,moveis_decoracao,SP,2018,152.566984,101.55,151.553262,39455.281429,11.101435,7.288026,9.806023,0,0,1,19.858308,20079.767491,427136.256107,4
SP,74.97,26.97,600,78660,utilidades_domesticas,SP,2018,156.509318,106.81,164.148328,21794.321429,17.263287,13,13.715038,0,0,0,17.078932,7527.595876,458277.70975,7
SP,117.97,13.07,1064,9120,esporte_lazer,SP,2018,133.932899,103.07,128.840126,30537.261429,18.114019,13.868726,13.715038,0,0,1,144.608842,8888.905212,458277.70975,5
SP,201.65,17.85,1100,7200,esporte_lazer,SP,2017,154.800058,101.25,218.899729,19871.62,10.783298,11.588517,10.36886,0,0,0,85.722809,6958.571248,256548.885209,1
SP,183.47,9.57,983,12180,esporte_lazer,SP,2018,177.759936,101.965,318.188102,43288.224286,16.61353,14.788043,14.949342,0,0,1,4.813973,16646.356044,393740.533187,4
SP,82.92,13.92,7550,42875,moveis_decoracao,SP,2018,285.14,285.14,0,28466.845714,16.413277,20.4,13.715038,1,0,0,135.471116,14.977141,458277.70975,6
SP,213.93,46.96,12350,174625,moveis_decoracao,SP,2017,163.6617,105.47,162.767317,11375.158571,11.436261,10.6,9.861342,0,0,1,300.047386,9116.680559,100740.261894,9
SP,58.61,8.72,500,6050,cama_mesa_banho,SP,2017,153.49287,95.21,170.620632,29695.538571,11.366604,11.052174,11.846389,0,0,1,27.371728,5491.322893,345715.109856,9
SP,175.87,15.87,2300,5280,beleza_saude,RJ,2017,179.334182,110.98,264.49245,16561.954286,14.29952,12.28,13.725249,0,0,0,426.517402,12105.593152,117624.976813,9
SP,61.1,16.11,1300,18870,cama_mesa_banho,RJ,2017,149.232461,101.34,175.663047,41204.515714,14.310205,16.147132,11.723562,0,1,0,387.568686,13771.500167,343849.808439,19
SP,94.86,8.96,808,12600,brinquedos,SP,2018,149.90125,111.185,161.433474,36980.851429,15.060769,15.177515,14.586934,0,0,1,14.711242,5036.486159,422407.097607,2
RJ,156.73,16.74,1000,10800,beleza_saude,SP,2017,75.506,77.65,36.338078,16028.504286,10.628528,11.44,11.140125,1,0,0,273.842265,3074.972806,205372.622305,10
SP,57.98,12.98,225,6992,informatica_acessorios,SP,2018,172.144846,111.69,240.551626,42780.045714,11.351724,10.265861,13.721701,0,0,1,300.966552,20272.484154,483615.821486,3
SP,35.86,10.96,700,24000,moveis_decoracao,SP,2017,49.8,49.8,0,8562.668571,11.93053,14.857143,9.861342,1,0,0,294.643291,6204.362323,100740.261894,6
SP,165.96,26.16,5200,30000,moveis_decoracao,SP,2018,148.135545,101.93,184.283167,36682.812857,14.754947,15.039216,15.685915,0,0,0,17.605565,32231.941112,352932.881383,3
SP,114.03,68.13,150,2816,esporte_lazer,SP,2017,146.480667,100.08,172.089118,19931.708571,12.637318,13.281915,11.846389,0,0,1,215.920246,11233.168592,345715.109856,21
SP,33.99,9.09,200,600,cama_mesa_banho,SP,2018,159.175949,100.285,218.838038,36198.618571,14.846362,14.660256,15.685915,0,0,0,150.309206,20261.769786,352932.881383,2
SP,136.7,15.7,1150,7650,esporte_lazer,PR,2018,163.764188,108.9,213.609864,49372.958571,11.394114,9.16338,16.552935,0,0,1,462.318789,28540.149545,475528.215386,5
SP,62.65,7.65,380,2431,beleza_saude,SP,2018,152.726291,107.85,182.42993,36683.072857,8.962561,8.550725,9.806023,0,0,0,44.09411,16726.161351,427136.256107,2
SP,52.68,7.78,200,1232,brinquedos,SP,2017,136.972821,105.18,131.07187,19117.032857,10.703725,12.5,11.140125,0,0,0,17.9573,13583.336516,205372.622305,6
SP,36.34,16.54,400,1700,esporte_lazer,SP,2017,172.227692,118.93,141.252648,26261.043333,11.595447,10.063218,11.846389,0,0,1,96.307533,1917.764427,345715.109856,9
RJ,52.92,17.93,1100,14375,moveis_decoracao,SP,2018,175.549455,114.505,246.120941,44943.014286,13.353076,10.407008,16.552935,0,0,1,392.716785,2983.657791,475528.215386,9
SP,138.36,18.46,4450,5712,moveis_decoracao,MG,2018,147.695567,88.81,194.603274,37011.132857,14.648013,15.201863,15.685915,0,0,0,115.024071,18164.685452,352932.881383,8
SP,228.89,8.89,710,6930,informatica_acessorios,SP,2018,163.602118,101.125,207.540138,31438.5,15.805472,14.517986,14.586934,0,0,1,99.630594,15937.519357,422407.097607,10
SP,52.77,7.78,200,1408,brinquedos,SP,2017,146.840709,102.03,184.567845,16764.704286,10.526035,11.102564,11.140125,0,0,0,40.43756,12117.437515,205372.622305,4
SP,41.75,11.85,250,6804,esporte_lazer,SP,2017,158.842131,99.2,183.479431,34978.944286,10.230087,9.580645,11.723562,1,1,0,236.13779,7341.157161,343849.808439,7
SP,23.39,7.39,50,2420,esporte_lazer,SP,2018,163.848397,113.585,212.072677,40895.157143,11.637926,10.354467,13.721701,0,0,0,92.326919,24131.800169,483615.821486,2
SP,222.06,17.06,2300,9261,esporte_lazer,SP,2017,150.496485,98.79,192.091204,22327.663333,10.647157,11.913514,11.02144,0,0,0,362.798571,10465.210588,305993.249671,8
SP,119.48,15.49,891,9500,esporte_lazer,PR,2017,136.972821,105.18,131.07187,19117.032857,10.703725,12.5,11.140125,0,0,0,333.20275,13583.336516,205372.622305,10
SP,82.33,12.43,2600,15000,moveis_decoracao,SP,2018,168.727411,104.85,262.690283,36702.774286,15.843978,22.25,14.949342,0,0,0,42.72502,29889.16394,393740.533187,2
RJ,198.12,19.13,292,1632,relogios_presentes,SP,2018,149.366946,107.525,159.558268,39582.264286,14.742362,22.5,16.552935,0,0,0,518.599249,27903.143629,475528.215386,8
SP,69.24,9.34,900,6880,moveis_decoracao,SP,2017,163.630486,96.86,222.348975,15498.887143,10.615475,12.027972,12.847377,0,0,0,52.309728,9996.573205,250979.635758,13
SP,112.39,12.83,180,2210,informatica_acessorios,PR,2018,225.2675,91.795,299.015874,31722.644286,16.966953,16.553191,13.715038,1,0,0,531.274794,2425.737412,458277.70975,4
SP,90.99,12.99,200,3584,informatica_acessorios,SP,2018,185.885575,113.105,276.575596,46575.305714,16.717826,15.141026,14.949342,0,0,1,311.68022,4412.298518,393740.533187,6
SP,90.89,12.89,1350,12000,moveis_decoracao,SP,2017,157.486061,106.615,185.793046,20507.8,10.61616,8.444444,10.36886,0,0,0,145.468673,15599.796907,256548.885209,8
SP,101.23,11.24,250,3960,beleza_saude,SP,2017,160.011418,104.245,186.068829,9848.051429,11.79097,10,9.861342,0,0,0,252.728545,8958.387421,100740.261894,6
SP,220.64,20.74,4200,27993,cama_mesa_banho,SP,2018,205.306974,116.995,359.040854,16448.48,16.676556,12.412371,16.552935,0,0,0,536.74146,1550.992366,475528.215386,10
SP,558.89,58.9,6550,32400,brinquedos,RJ,2017,176.786599,99.43,261.594421,23716.25,11.474839,11.901709,11.886244,0,0,0,351.413204,12279.887922,291643.578332,6
SP,97.8,17.81,2200,7812,esporte_lazer,MG,2017,142.982937,104.73,140.608045,17225.841429,14.384096,14.654545,13.725249,0,0,0,818.504849,9945.821496,117624.976813,11
SP,75.58,25.58,1250,16896,beleza_saude,SP,2018,155.467364,118.48,155.526469,30061.902857,15.727436,16.567164,14.586934,0,0,0,366.481893,15095.559473,422407.097607,6
SP,262.66,24.66,3200,10416,informatica_acessorios,SP,2018,129.072222,101.905,127.159016,32818.134286,14.44109,14.62069,14.586934,1,0,0,356.506306,7789.75102,422407.097607,2
SP,138.92,18.92,3500,18900,beleza_saude,SP,2018,151.489145,106.78,181.260866,47235.041429,15.180389,15.014528,14.949342,0,0,1,513.298222,20584.16602,393740.533187,10
SP,58.9,13.9,650,8736,cama_mesa_banho,SP,2018,165.430319,118.74,185.144258,37786.594286,8.86101,14,9.806023,0,0,0,301.631643,27386.428971,427136.256107,3
RJ,109.22,9.23,483,5244,brinquedos,RJ,2018,182.696302,115.555,227.349653,21043.361429,15.372546,11.162162,13.721701,0,0,0,25.308482,27843.763075,483615.821486,2
SP,58.06,14.78,226,2700,esporte_lazer,SP,2018,155.467364,118.48,155.526469,30061.902857,15.727436,16.567164,14.586934,0,0,0,9.04544,15095.559473,422407.097607,1
RJ,606.04,74.04,4000,48000,esporte_lazer,SP,2018,158.103204,107.22,184.926288,42312.411429,14.670045,12.788991,14.949342,0,0,1,351.59349,20027.681543,393740.533187,10
SP,92.9,12.9,700,3840,beleza_saude,SP,2018,148.135545,101.93,184.283167,36682.812857,14.754947,15.039216,15.685915,0,0,0,296.831893,32231.941112,352932.881383,8
SP,62.91,13.01,350,4320,utilidades_domesticas,SP,2018,159.301354,107.505,181.305805,47950.408571,7.718337,8.002833,9.806023,0,0,1,418.544421,21613.825926,427136.256107,4
SP,36.78,7.78,200,352,relogios_presentes,SP,2017,173.528304,105.38,239.844784,39983.462857,12.257722,12.727869,11.723562,0,1,1,4.543827,14642.728132,343849.808439,5
SP,282.18,62.28,11850,43808,moveis_decoracao,MG,2017,126.054516,94.75,104.646368,39187.948571,12.972208,13.765152,11.723562,0,1,1,468.27351,4499.905426,343849.808439,8
RJ,89.88,19.98,2600,15000,moveis_decoracao,SP,2018,152.441729,108.1,161.980799,20770.601429,17.99406,19.779874,13.715038,0,0,1,371.109115,10327.689224,458277.70975,14
RJ,189.37,40.37,6550,8000,informatica_acessorios,MG,2018,148.941639,101.25,147.380533,34321.814286,13.433079,14.378049,13.715038,0,0,0,343.195425,17775.371164,458277.70975,10
SP,45.95,10.96,400,1600,moveis_decoracao,SP,2017,259.1,177.44,190.633787,9333.472857,8.588518,5.7,7.389867,1,0,0,137.748275,3950.305883,26973.463786,8
SP,94.4,9.41,900,6732,beleza_saude,SP,2017,172.738932,96.035,251.068149,22978.16,11.424355,11.114286,11.886244,0,0,0,96.919614,18610.942749,291643.578332,19
SP,52.72,17.6,800,12000,brinquedos,SP,2017,171.685393,104.965,208.343832,34017.224286,10.359448,9.852843,11.723562,0,1,1,431.352415,14738.586446,343849.808439,9
SP,63.71,13.71,900,12500,cama_mesa_banho,SP,2018,123.496,82.665,96.343665,45807.75,14.311568,15.68932,13.721701,1,0,0,311.259401,9339.364683,483615.821486,8
RJ,122.1,30.2,700,7600,cama_mesa_banho,SP,2017,153.787256,105.575,223.387256,21768.088333,10.356619,10.948571,10.36886,0,0,1,592.197437,9973.860249,256548.885209,18
SP,24.68,7.78,200,2112,cama_mesa_banho,SP,2018,154.196096,116.575,139.922443,30766.407143,16.37013,23,13.715038,0,0,0,27.898366,13134.717058,458277.70975,1
SP,553.71,31.9,2317,19308,informatica_acessorios,SP,2017,109.62625,86.265,54.412919,17638.425714,13.264914,11.727273,12.847377,1,0,0,76.689451,7363.174895,250979.635758,6
SP,100.62,13.63,2800,23328,brinquedos,SP,2017,157.486061,106.615,185.793046,20507.8,10.61616,8.444444,10.36886,0,0,0,133.775982,15599.796907,256548.885209,6
SP,102.03,12.13,1383,20000,cama_mesa_banho,SP,2017,196.174615,96.94,216.190891,22882.27,11.627508,10.918919,13.725249,1,0,0,311.324132,11356.680854,117624.976813,3
SP,20.28,7.78,150,5984,esporte_lazer,SP,2017,149.773496,106.83,164.994885,32158.368571,10.688338,8.804348,11.846389,0,0,0,23.258007,22102.810093,345715.109856,10
SP,120.72,22.72,1300,31250,moveis_decoracao,SP,2018,153.792709,112.67,133.966777,33020.081429,9.607138,15.5,11.552505,0,0,0,24.188366,18474.323683,489980.283895,1
RJ,106.78,16.88,1500,20000,brinquedos,SP,2017,175.94902,117.93,164.638874,26453.257143,11.15124,9.980769,11.886244,0,0,1,350.587266,2657.806505,291643.578332,16
SP,173.46,13.56,500,23625,cama_mesa_banho,SP,2018,180.084713,111.33,242.28335,45435.655714,13.999985,15.073846,13.721701,0,0,1,224.548101,19369.206092,483615.821486,6
SP,123.37,14.37,3200,20000,cama_mesa_banho,SP,2018,138.515462,90.35,158.353208,33988.814286,14.644992,14.159322,14.586934,0,0,1,71.795604,15634.605102,422407.097607,6
SP,38.01,8.11,300,1200,beleza_saude,SP,2018,136.765915,101.56,126.629519,28296.715714,20.789405,27.423077,13.715038,0,0,0,140.217304,17329.838656,458277.70975,13
SP,92.8,12.9,1400,23625,cama_mesa_banho,SP,2017,173.110385,94.56,293.633832,17349.634286,9.244751,9.422222,12.847377,0,0,1,297.319419,4269.261942,250979.635758,8
SP,156.05,16.24,1600,75600,esporte_lazer,MG,2017,175.013091,101.48,253.855095,25481.274286,10.944267,13,11.886244,0,0,0,545.982157,13964.010971,291643.578332,14
SP,54.36,16.11,583,8400,brinquedos,SP,2017,151.829279,86.64,237.975352,36206.628571,10.13737,8.344262,11.723562,0,1,0,550.759239,32567.514368,343849.808439,8
SP,56.78,7.78,200,640,relogios_presentes,SP,2017,139.82275,98.83,131.412715,37321.215714,10.210064,11.163009,11.723562,0,1,0,20.233488,26502.630735,343849.808439,6
